id,product_id,product_name,brand_name,username,rating,title,body,time,location
1208,469,Dirty Gingerbread Candle,Heretic,Deniz K.,5.0,Smells great and is a,Smells great and is a pretty clean candle,11/07/23,LA
1209,469,Dirty Gingerbread Candle,Heretic,Amanda,5.0,Smells divine,This is the perfect fall candle- the fragrance is warm and spicy and complex without feeling too heavy or overdone. My only complaint is that I wish it was bigger for the price but otherwise 10/10 absolutely recommend.,09/05/21,No location
1210,469,Dirty Gingerbread Candle,Heretic,Anna D.,3.0,"Smells great, but there are issues","Dirty Gingerbread really is a delightfully not-too-sweet spicy ginger fragrance, but its throw is pretty weak. Unless you're sitting right next to the candle, you're not going to smell much. Also, the candle is very prone to tunneling, even when burned according to instructions. Maybe it has to do with",12/27/20,Providence RI
1211,467,Dirty Hinoki Eau de Parfum,Heretic,Jeannette C.,4.0,Enchanting,I love this warm scent it’s great alone and even better layered it doesn’t last very long it’s why I took away one star,11/25/24,New York
1212,467,Dirty Hinoki Eau de Parfum,Heretic,Marin B.,4.0,Great fall scent,"Beautiful fall scent. I've been searching for a clean, long lasting scent for a few months and love this one. It's not that long lasting sadly, but I appreciate that it's clean.",11/20/24,"New York, NY"
1213,467,Dirty Hinoki Eau de Parfum,Heretic,Liberty S.,4.0,"Love the scent, not the most long lasting","Love the unique fragrance, I just find it fades rather quickly. Otherwise great!",11/09/24,Seattle
1214,467,Dirty Hinoki Eau de Parfum,Heretic,Heika H.,5.0,"My favorite perfume, lasts all","My favorite perfume, lasts all day and I get so many compliments!",08/26/24,"Portland Or, in SF, was visiting"
1215,467,Dirty Hinoki Eau de Parfum,Heretic,Amanda L.,2.0,I didn't find the description,I didn't find the description of this item to be accurate. I found the scent sweet and not at all woodsy.,06/13/24,"Loveland, CO"
1216,470,Dirty Vanilla Eau de Parfum,Heretic,Margo P.,4.0,Amazing scent,Absolutely love the scent of this perfume and knowing it’s safe is an added bonus!,10/27/24,"Maumee, OH"
1217,470,Dirty Vanilla Eau de Parfum,Heretic,Ursula,3.0,,It's ok. My favorite perfume is dark is night. But i was hoping to expand on my perfume collection. I just don't think it suits me and my body chemistry.,10/08/24,No location
1218,470,Dirty Vanilla Eau de Parfum,Heretic,Rebekah K.,5.0,This is absolutely amazing. I,This is absolutely amazing. I had the oil based roller ball at first and then tried the spray. The vanilla scent wears for a few hours and then dries down to patchouli which lasts all day but not too heavily. Definitely on the repurchase list.,08/16/24,No location
1219,470,Dirty Vanilla Eau de Parfum,Heretic,Jane H.,5.0,This was for my friend…,This was for my friend… she loves it!,07/28/24,San Francisco
1220,470,Dirty Vanilla Eau de Parfum,Heretic,Erin D.,4.0,"warm, sweet, woody and approachable","I'm a huge fan of this brand and own many of the scents from the "" dirty "" collection. The Vanilla has complexity, with notes of precious woody resins and subtle layers of spice. It's warm, sweet, woody and approachable.",04/07/24,"Bend, OR"
1221,1222,Dream Bio-Retinol + Shorea Butter Night Cream,Three Ships,Lisa H.,3.0,Can't Get Past the Smell,"I want to like this cream but can't get past the charcoal/plasticity smell. Credo even sent me a replacement cream in case it was a one-off, but it seems it's not. I will say, Credo customer service has been amazing and responsive throughout this process.",09/20/24,Virginia
1222,1222,Dream Bio-Retinol + Shorea Butter Night Cream,Three Ships,Katie H.,4.0,I love how this product,"I love how this product feels on my skin, but have not noticed any improvement when not wearing it.",08/27/24,"Boston, MA"
1223,1222,Dream Bio-Retinol + Shorea Butter Night Cream,Three Ships,Alexi H.,5.0,My skin glows in the,My skin glows in the morning!,08/21/24,Tennessee
1224,1222,Dream Bio-Retinol + Shorea Butter Night Cream,Three Ships,Jennifer,5.0,,Great evening moisturizer. Soaks in very quickly!,07/29/24,No location
1225,1222,Dream Bio-Retinol + Shorea Butter Night Cream,Three Ships,Madison G.,5.0,This product was great on,"This product was great on first use. However, I purchased it as a retinol alternative during pregnancy, but when I showed it to my doctor she said I should avoid it. FYI!

 I plan to use it again after!",07/24/24,"Los Angeles, CA"
1226,1158,Dream Curl Cream,Sienna Naturals,Raph B.,5.0,Love this!,"I have super dense and super curly hair! I use this cream after a hair wash, in a scrunching method on wet hair. I love the smell! It differs from a lot of non-clean leave-in conditioners. Those usually smell overwhelmingly sweet or strong. This smell is super calming and not overly fruity! But mainly",09/20/24,"Brooklyn, NY"
1227,1158,Dream Curl Cream,Sienna Naturals,EMILY K.,1.0,Horrible smell and too heavy,I can’t stand the smell of this product. It smells like rubbing alcohol. The consistency is too heavy and it weighs down my hair too much. Never buying again,09/10/24,No location
1228,1158,Dream Curl Cream,Sienna Naturals,j,1.0,Don't recommend,Didn't work for me. Just trying to finish it but dont even know how to use it.,08/30/24,No location
1229,1158,Dream Curl Cream,Sienna Naturals,Kathryn M.,5.0,Love it so far! Ive,Love it so far! Ive been looking fir a healthier brand to replace my curly products- so I love that I could find something at credo when Im getting the rest of my beauty products,08/14/24,New york
1230,1158,Dream Curl Cream,Sienna Naturals,Alexis L.,1.0,Didn't define my 3c4a curls,Didn't define my 3c4a curls and has an odd alcohol smell.,06/28/24,LA
1231,1153,Dream Curl Mousse,Sienna Naturals,Ashley K.,5.0,Dreamy curls,When I added this into my curly girl hair routine it took my curls to another level. Juicy and shiny! It helps hold in moisture especially when applied to really wet hair after a curl cream. I have fine hair but a lot of it. A mousse made more sense to add rather than a gel so as not to weigh down my,11/19/24,"Los Angeles, CA"
1232,1153,Dream Curl Mousse,Sienna Naturals,coilygal,5.0,TIGHT COILS APPROVED,"the best hold and definition for tight coily, coarse textured hair! love using this with innersense i create hold as well, they pair well together.",10/28/24,boston
1233,1153,Dream Curl Mousse,Sienna Naturals,Kristen S.,5.0,This is what my hair's been missing,This mousse is helping my curly/wavy hair actually hold it's curliness/waviness for a couple of days instead of becoming frizzy right away.,10/04/24,"Kirkland, WA"
1234,1153,Dream Curl Mousse,Sienna Naturals,Martha G.,4.0,"Works great! Adds body, light,","Works great! Adds body, light, nice scent, gives the perfect look!",09/23/24,No location
1235,1153,Dream Curl Mousse,Sienna Naturals,Moogega C.,5.0,Gives the appropriate amount of,"Gives the appropriate amount of hold and keeps the curls bouncy. I love that it is a natural formula. I think it leaves some flakes in my hair but I'm still figuring that out, and have purchased it yet again because otherwise it makes my hair feel healthy.",08/07/24,"Los Angeles, CA"
1236,700,DreamBeam Comfy Smooth Sunscreen Broad Spectrum SPF 40,Kosas,Kathy E.,5.0,Love it,This is my favorite everyday SPF!,11/27/24,San Diego
1237,700,DreamBeam Comfy Smooth Sunscreen Broad Spectrum SPF 40,Kosas,JANINE W.,5.0,Daily Glowy Necessity,"This is my go-to living at almost 8,000 feet. I mix it with Westman Atelier complexion drops for more coverage — it’s really lovely.",11/21/24,Colorado Springs
1238,700,DreamBeam Comfy Smooth Sunscreen Broad Spectrum SPF 40,Kosas,Mikhal B.,5.0,A perfect little sunscreen,"Dewy (not sparkly) finish that seems to even out skin tone without looking like makeup at all. Spreads easily, no weird sunscreen smell. Love it.",11/17/24,San Francisco
1239,700,DreamBeam Comfy Smooth Sunscreen Broad Spectrum SPF 40,Kosas,Amanda J.,5.0,Great sunscreen,I bought this after getting a sample of it. It really so smooth. Many zince based sunscreens are white and bc this one isn’t it blends in so well.,11/14/24,"San Francisco, CA"
1240,700,DreamBeam Comfy Smooth Sunscreen Broad Spectrum SPF 40,Kosas,Jess,5.0,2 products in 1!,"LOVE this sunscreen. It doubles as a primer, creating the perfect canvas for makeup or gorgeous on its own all while protecting my skin from the sun.",11/14/24,Idaho
1241,284,DreamGel,EVOLVh,Bonnie S.,4.0,This is a new gel,"This is a new gel for me (I have been using KCCC but wanted a change). I'm still learning how to use it but I think I like it... it has definitely extended my Good Hair Window from 2-3 days. I have *extremely* non-porous, fine but think, type 2C curls in a mullet... I like the look this gives when I",07/26/24,South Carolina
1242,284,DreamGel,EVOLVh,Jessica M.,2.0,Doesn’t seem to do much,Doesn’t seem to do much,11/28/23,No location
1243,284,DreamGel,EVOLVh,Marianna C.,5.0,Very good!,Very good!,11/09/23,No location
1244,284,DreamGel,EVOLVh,Christin S.,5.0,I really like this product!,"I really like this product! It has a great texture. It looks more like a lotion and not what I think of when I hear ""gel."" Great texture, great feel, and it holds my curls for days!",11/05/23,"Indianapolis, IN"
1245,284,DreamGel,EVOLVh,erinn b.,5.0,This is a great gel,This is a great gel because it doesn't scrunch up or get hard like other gels do and if you keep it in your hair it just gets soft!,10/13/23,Virginia
1246,652,Dreamwave 2% Bio-Retinoid Complex Overnight Serum,Kinship,Lauren K.,5.0,Great serum so far,"So far I feel like I have seen a slight improvement in the appearance of my fine lines, but too early to tell how effective it will end up being. It has a nice texture and smooths onto the skin easily, absorbs quickly and is not greasy at all. Overall I am happy with it!",11/22/24,No location
1247,652,Dreamwave 2% Bio-Retinoid Complex Overnight Serum,Kinship,Marena S.,4.0,Daily routine,"I've added this to my daily routine. I apply at least 30 minutes after applying my face moisturizer & oil serum. I find when I use this, my face feels even softer throughout the day. I've been using it for a month, but I do not notice any changes in my skin and wrinkles. . . so I'm waiting longer to",11/19/24,US
1248,652,Dreamwave 2% Bio-Retinoid Complex Overnight Serum,Kinship,Nerissa P.,4.0,Dreamwave overnight serum,This is my go to night serum. It clears my skin of blemishes and seems to diminish my pores.,11/04/24,Boston
1249,652,Dreamwave 2% Bio-Retinoid Complex Overnight Serum,Kinship,Amanda F.,5.0,I don't know how this,"I don't know how this is possible, but it does seem like my lines are less visible with every use. I have sensitive skin and I spend a lot of time outdoors, so I'm a 2-3x/week user. It really does seem to make a difference and doesn't irritate my skin.",09/01/24,Midwest
1250,652,Dreamwave 2% Bio-Retinoid Complex Overnight Serum,Kinship,kristina s.,5.0,Totally changed my skin's texture,Totally changed my skin's texture overnight!,08/27/24,Maryland
1251,313,Dual Shield Set + Glow Mist,Exa,Elizabeth,2.0,,Sticky,08/15/24,No location
1252,313,Dual Shield Set + Glow Mist,Exa,El,3.0,Greasy finish,"Greasy (not dew-y) look, I have to apply it with a cotton round under primer",08/01/24,San Francisco
1253,313,Dual Shield Set + Glow Mist,Exa,El,2.0,Meh,"My face looks really greasy when applied on top of primer. I started applying it under a primer and with a cotton round. It looks ok, I don’t see the benefits to justify the price point however.",07/23/24,San
1254,313,Dual Shield Set + Glow Mist,Exa,Beccah .,2.0,Not the best,I kind of hate this. It feels super oily on my skin and I don’t feel like it provided any benefit.,07/18/24,No location
1255,313,Dual Shield Set + Glow Mist,Exa,Gabi,2.0,Credo Girls Make Due,"When the exa spray was first launched I was hesitant to say the least. I found it made my complexion products much less transfer proof and quite melted. With the bottle in my repertoire and me hating waste, the glow spray made itself useful by becoming an effective summertime serum. Layered on top of",07/02/24,"Boston, MA"
1256,913,Cactus Cream - Dulce De Cuerpo,Nopalera,Rachel T.,5.0,Lush,"This lotion feels great going on, absorbs well and smells lovely. I put in on before bed for a little aroma therapy.",11/19/24,No location
1257,913,Cactus Cream - Dulce De Cuerpo,Nopalera,Sarajane L.,5.0,The best,"Smells divine and super moisturizing, bought one for everyone in my family",09/28/24,NYC
1258,913,Cactus Cream - Dulce De Cuerpo,Nopalera,Josedill G.,5.0,Amazing,Amazing,07/12/24,Nyc
1259,913,Cactus Cream - Dulce De Cuerpo,Nopalera,Krissy N.,5.0,my favorite. i literally buy,my favorite. i literally buy 3 at a time.,07/12/24,manhattan beach
1260,913,Cactus Cream - Dulce De Cuerpo,Nopalera,h,5.0,nice,The scent is really nice. It moisturized about the same as any other basic moisturizer.,07/06/24,new york
1261,912,Cactus Shower Gel - Dulce De Cuerpo,Nopalera,Angelina B.,5.0,Lovely body wash,"A little goes a long way with this product. The scent reminds me of summer in the Arizona desert and it lingers, which I personally really like. This is the perfect wash for those indulgent “girl showers” because it smells like a spa!",11/08/24,San Francisco
1262,912,Cactus Shower Gel - Dulce De Cuerpo,Nopalera,Helen,4.0,Better for normal to oily skin,Light green gel that lathers easily on loofah or hands. Has a gender-neutral fragrance of musk and leaf. Lingers after showering. Contains prickly pear oil blended with cactus flower for a gentle and thorough cleanse. Doesn't hydrate my dry skin as much as I'd like but smooths uneven texture. Appreciate,11/01/24,New York
1263,912,Cactus Shower Gel - Dulce De Cuerpo,Nopalera,Taylor W.,5.0,Smells Great,"Lovely smell, highly recommend!",10/16/24,"Seattle, Washington"
1264,912,Cactus Shower Gel - Dulce De Cuerpo,Nopalera,Czarina R.,5.0,Lovely product,This has an amazing scent and felt very nurturing on my skin!,09/17/24,"Seattle, WA"
1265,912,Cactus Shower Gel - Dulce De Cuerpo,Nopalera,Steph C.,5.0,Great natural smell,"Great product, I love the smell, it's so earthy yet sweet. Reminds me of a cabin on the beach.",09/16/24,No location
1266,900,Dulce de Cuerpo Eau de Parfum,Nopalera,Nicole K.,4.0,Amazed at the engagement of the senses.,The Nopalera brand itself embodies the beauty of skincare and fragrance that can be found in the Latino culture. Dulce de Cuerpo is a extension of those traditions. The fragrance is very masculine but also with a sweetness that I think would make it work on both genders. The sweet earth invades the senses,11/28/24,"Quinton, Alabama"
1267,900,Dulce de Cuerpo Eau de Parfum,Nopalera,Shara B.,5.0,Elegant and earthy,"Based upon the notes you may expect this scent to be a more sweet gourmand fragrance, so just know that the top earth notes really shine through strong upon application, while the sweet notes are a lighter component to the overall composition of the perfume. I appreciate the sophisticated scent this",11/28/24,California
1268,900,Dulce de Cuerpo Eau de Parfum,Nopalera,cd,5.0,Perfect for fall and winter.,"Z so The fragrance is a beautiful blend of warm, sweet, and earthy notes. It is definitely perfect for the fall and winter season. 

The top note is sweet earth. The mid note is incense, amber and violet. The base note is copal, vanilla and sandalwood.

This fragrance lasts for up to eight hours without",11/27/24,Cal
1269,900,Dulce de Cuerpo Eau de Parfum,Nopalera,Victoria P.,3.0,Earthy fragrance,"I am very happy and excited to have been able to test this perfume . I love the aesthetic of the bottle . It’s very elegant and mature . It is the first product I’ve tried from the brand Nopalera . I’m sad to say I didn’t love the scent . I was expecting this to be very sweet . But in my opinion , delivers",11/27/24,"Jacksonville,FL"
1270,900,Dulce de Cuerpo Eau de Parfum,Nopalera,Harry,5.0,"A Smoky, Enchanting Fragrance","Nopalera's Dulce de Cuerpo Eau de Parfum is an absolute delight. It's a captivating blend of sweet earth, incense, amber, violet, copal, vanilla, and sandalwood. The fragrance opens with a sweet, earthy note that immediately draws you in. As it develops, the incense and amber create a smoky, mysterious",11/26/24,Chicago
1271,980,Dusk Eau De Parfum,Ourside,Tiana B.,5.0,Obsessed!,I absolutely love this perfume. The scent is so original.,11/18/24,"Brooklyn, NY"
1272,980,Dusk Eau De Parfum,Ourside,Corinne C.,5.0,great unisex scent,great unisex scent,07/03/24,New York
1273,980,Dusk Eau De Parfum,Ourside,Heraclio,5.0,,A less bitter The Noir. This smells like fig and berries w a creamy leather note.,06/07/24,No location
1274,980,Dusk Eau De Parfum,Ourside,Doug H.,5.0,"Smells, clean, distinctive, and familiar.","Smells, clean, distinctive, and familiar. My go to Spring scent",03/23/24,Brooklyn
1275,980,Dusk Eau De Parfum,Ourside,Madison m.,5.0,"Love this perfume, perfect mix","Love this perfume, perfect mix of musk and femininity",03/19/24,san francisco
1276,236,Eco Duo Sharpener,Ere Perez,Nora R.,5.0,Eco d√∫o shatpener,It works very well and handy when needed,09/03/24,No location
1277,236,Eco Duo Sharpener,Ere Perez,Monika P.,5.0,Great product,"Great product, perfect for my lip crayon and eye pencil!",08/08/24,No location
1278,236,Eco Duo Sharpener,Ere Perez,Ngaio R.,5.0,Best ever!,So easy to use. Gives great shape to pencil. Improvised how to catch sharpening,06/30/24,No location
1279,236,Eco Duo Sharpener,Ere Perez,Karen S.,2.0,The pencil is nice but,The pencil is nice but this sharpener does not work smoothly.,03/14/24,"NY, NY"
1280,236,Eco Duo Sharpener,Ere Perez,Janet D.,5.0,works great!,works great!,01/26/24,big sky montana
1281,231,Eco Vegan Multipurpose Brush,Ere Perez,Noeline P.,5.0,Added to my travel set,All of the brushes are so soft and easy to use. I've added it to my daily set.,08/07/24,No location
1282,231,Eco Vegan Multipurpose Brush,Ere Perez,Cynthia R.,5.0,Great brush,"Works well, this is my second brush of this kind and it‚Äôs great.",07/03/24,No location
1283,231,Eco Vegan Multipurpose Brush,Ere Perez,Alyssa S.,5.0,The perfect brush. Covers multiple,The perfect brush. Covers multiple needs.,04/14/24,"Los Angeles, CA"
1284,231,Eco Vegan Multipurpose Brush,Ere Perez,Karen N.,4.0,Multi use vegan brush,Good size to travel with. Love that it‚Äôs vegan,03/17/24,No location
1285,231,Eco Vegan Multipurpose Brush,Ere Perez,Alexandra D.,5.0,Great brush for blending,Great brush for blending,01/02/24,Boston
1286,921,Edelweiss Extreme® Derm-Restore Super Serum,Odacité,Angelica P.,5.0,I just started using this,I just started using this product so not certain yet of results but I like the way my skin feels after applying.,09/01/24,New York
1287,921,Edelweiss Extreme® Derm-Restore Super Serum,Odacité,Haley B.,5.0,Loved the feeding this has,Loved the feeding this has given my skin!,08/12/24,SF
1288,921,Edelweiss Extreme® Derm-Restore Super Serum,Odacité,Monica A.,4.0,I think this product is,"I think this product is great. I like the smell and how it feels on my skin. However, I'm not a fan of the dropper as a mode of dispense. Other than that, I'm happy with it so far.",05/20/24,"Brooklyn, NY"
1289,922,Edelweiss Extrême™ Intense Repair Eye Cream,Odacité,RONIT P.,5.0,Great Eye Cream,"Love Odacite products they are clean and work great for my skin! This eye cream is no exception, it is rich, but not too greasy. I use it every night and it makes my under eye very soft and moist.",09/21/24,Atlanta Ga
1290,922,Edelweiss Extrême™ Intense Repair Eye Cream,Odacité,Cielo K.,5.0,My eyes have become noticeably,"My eyes have become noticeably brighter, the fine lines around my eyes are less apparent too. Love this stuff.",07/05/24,"Bay Area, ca"
1291,922,Edelweiss Extrême™ Intense Repair Eye Cream,Odacité,Mimie D.,5.0,Non greasy eye cream. Already,Non greasy eye cream. Already working on my crow's feet! Would buy again,05/24/24,Boston
1292,922,Edelweiss Extrême™ Intense Repair Eye Cream,Odacité,Helena G.,5.0,Very creamy. Feel like it,"Very creamy.
Feel like it does the job and hydrates intensely. Love the pump packaging.",05/08/24,New York
1293,922,Edelweiss Extrême™ Intense Repair Eye Cream,Odacité,Jolie G.,5.0,Super moisturizing without being too,Super moisturizing without being too thick or rich. Absorbs quickly and doesn’t have an intense fragrance. I’ll be repurchasing.,04/25/24,"Los Angeles, CA"
1294,5,Egyptian Lavender + Moroccan Mint Beauty Butter,54 Thrones,Anne S.,5.0,"Smells delicious, very rich",Great to put on before bed.,10/18/24,Sf
1295,5,Egyptian Lavender + Moroccan Mint Beauty Butter,54 Thrones,Hana,5.0,amazingggggg,this product does all the right things for my ecsema!,08/14/24,norway!
1296,5,Egyptian Lavender + Moroccan Mint Beauty Butter,54 Thrones,Chelsea L.,5.0,Bye bye dry skin,"I work in a medical setting so I’m constantly washing my hands, applying hand sanitizer and using disinfecting wipes so by the end of the day my hands are so dry. I use this body butter religiously at night once I’m out of the shower. I apply a good amount all over my body and I feel so hydrated and",08/13/24,Houston TX
1297,5,Egyptian Lavender + Moroccan Mint Beauty Butter,54 Thrones,Amanda S.,5.0,This has been absolutely amazing;,"This has been absolutely amazing; I shared it with my mom, and she loves it as well.",06/21/24,Florida
1298,5,Egyptian Lavender + Moroccan Mint Beauty Butter,54 Thrones,Amanda L.,4.0,Delightful scent and very moisturizing!,"Delightful scent and very moisturizing! Be careful not to use too much-a little goes a long way! Can be a bit ‘grainy’ at first, but melts smoothly at body temperature.",06/18/24,"Loveland, CO"
1299,674,Elements of Comfort Body Oil,KLUR,Harper,5.0,Very nice,Amazing cream,06/10/24,No location
1300,674,Elements of Comfort Body Oil,KLUR,Isa L.,3.0,Little too dry,Little too dry,06/07/24,Los Angeles
1301,674,Elements of Comfort Body Oil,KLUR,ANN,5.0,LOVE SPELLS,"This is the most wonderful thing i have ever experience in my life, My name is Myers Ann, I never thought I will smile again, My husband left me with two kids for one year, All effort to bring him back failed and i was desperate to bring him back home I thought I'm not going to see him again not until",01/30/24,No location
1302,674,Elements of Comfort Body Oil,KLUR,Fiala,3.0,not worth it,love the scent but way to pricey,01/26/24,No location
1303,674,Elements of Comfort Body Oil,KLUR,Fiala,4.0,scent is nice,great body oil,12/18/23,No location
1304,1078,Elixir Restorative Face Oil,RÓEN Beauty,Lena,5.0,New staple,"I am so pleasantly surprised by this. I think it’s actually the best face oil I’ve used, and I’ve tried almost all of them at credo. I’ve only been using it for about a week but it gives my face a nice glow and I do feel like my fine lines are less noticeable. I see myself using this oil for a long",04/18/24,No location
1305,1078,Elixir Restorative Face Oil,RÓEN Beauty,Elizabeth R.,5.0,Amazing oil Feels so good,Amazing oil Feels so good in my skin.,02/05/24,Fort Myers Florida
1306,1078,Elixir Restorative Face Oil,RÓEN Beauty,Melodie N.,5.0,I use this when I,I use this when I use my jade roller to help with puffiness and inflammation. A nice light oil that doesn't leave me feeling greasy.,01/07/24,Detroit Michigan
1307,1078,Elixir Restorative Face Oil,RÓEN Beauty,Ann,5.0,Absolutely adore this restorative face oil!,"I have to admit I was hesitant to try this Elixir Restorative Face Oil because I have oily skin -- even as an older adult. But the results are Beyond Beilef! My pores stay cleaner, tighter and smoother and my face appears to have a natural glow. Even in photographs, friends comment on much younger I",11/01/22,"Sandy, Utah"
1308,1078,Elixir Restorative Face Oil,RÓEN Beauty,lizzie,5.0,Wow!!!,"I love this product, I think I am going on my third bottle. I have acne prone skin and it has really made a difference in my skin tone & texture. I love to mix this with my foundation when I want a more dewy look, especially in the winter time when my skin gets more dry. Great gift idea for the holidays",11/01/22,No location
1309,1085,Elixir Tinted Lip Oil Balm,RÓEN Beauty,Elizabeth M.,5.0,I love this product -,I love this product - it feels so nice and blends well with a stain base,05/30/24,"Princeton, NJ"
1310,1085,Elixir Tinted Lip Oil Balm,RÓEN Beauty,Leslie R.,4.0,"A nice, soft somewhat sheer","A nice, soft somewhat sheer and moisturizing gloss with lots of color!",04/20/24,"NY, NY"
1311,1085,Elixir Tinted Lip Oil Balm,RÓEN Beauty,Adrienne,2.0,Too soft,Too soft,04/16/24,Newbury st boston
1312,1085,Elixir Tinted Lip Oil Balm,RÓEN Beauty,Habiba W.,3.0,The color is lovely and,"The color is lovely and it's really hydrating, but after a few uses, the stick melted. It would be perfect if the formula was just a bit more stable, as it's very messy to apply now.",04/09/24,No location
1313,1085,Elixir Tinted Lip Oil Balm,RÓEN Beauty,Emma P.,5.0,I love this - the,"I love this - the gloss and slight color, immediately ordered one for my mom too.",02/19/24,"Boulder, CO"
1314,224,MYTH Eau de Parfum,Ellis Brooklyn,Sharon S.,1.0,Wayyy to Mall smelling for me. Over the Top Scent not subtle,Wayyy to Mall smelling for me. Over the Top Scent not subtle. I did order a very nice perfume from Credo last time which I believe was Temple Sandal or something which was much more to my liking.,10/27/24,Hawaii.
1315,224,MYTH Eau de Parfum,Ellis Brooklyn,Devon P.,5.0,Beautiful scent. Not too overpowering.,Beautiful scent. Not too overpowering.,08/14/24,Boston
1316,224,MYTH Eau de Parfum,Ellis Brooklyn,Coli,5.0,Amazing scent,"Love this scent, great for fall or winter. Just subtle and neutral scent. Cannot get enough of it, prefer travel size to carry around for work, etc.",07/30/24,"BKLYN, NY"
1317,224,MYTH Eau de Parfum,Ellis Brooklyn,Julie,4.0,"For a scent profile, I’m not crazy about I still l","I’m a huge fan of all of Ellis Brooklyn perfumes and this is no different! I’m glad I received a sample size as this sent profile is just not my preference, but I was surprised by how much I still enjoyed it nonetheless!",07/23/24,No location
1318,224,MYTH Eau de Parfum,Ellis Brooklyn,Ariel,4.0,Warm and feminine,"This scent hits the right note for me-- warm, sophisticated, and sexy but without the syrupy sweetness of many other fragrances. The lasting power is not strong, but I wouldn't want it to be any stronger as I am sensitive to scents. I am a little skeptical of the ingredients in this product, as it does",07/18/24,Maine
1319,225,RROSE Eau de Parfum,Ellis Brooklyn,Maryna,5.0,My favorite perfume,My favorite perfume! The smell is rosy but not too sweet. Exactly what I was looking for. It stays for almost the whole day.,08/31/24,Seattle
1320,225,RROSE Eau de Parfum,Ellis Brooklyn,Raphaelle B.,5.0,One of my all time,One of my all time favorites for years now! Also always so impressed with how a few sprays last all day!,07/06/24,Brooklyn
1321,225,RROSE Eau de Parfum,Ellis Brooklyn,Hazel S.,5.0,I have been getting endless,I have been getting endless compliments on this perfume. It lasts all day long and it smells so natural and clean.,05/31/24,LA
1322,225,RROSE Eau de Parfum,Ellis Brooklyn,Bonnie S.,5.0,Lovely light beautiful,Lovely light beautiful,05/30/24,Chicago Illinois
1323,225,RROSE Eau de Parfum,Ellis Brooklyn,Fiala,4.0,very rrosy,musky too,05/14/23,No location
1324,1365,Empress Collection,Wildling,Kathryn S.,5.0,Absolutely wonderful kit. I'm 62,"Absolutely wonderful kit. I'm 62 with dry skin, not too saggy or wrinkled. I have seen smoother, more refined skin with use. The Empress mist and oil are lovely -- light scents that dissipate, leaving skin hydrated and softly glowy. The Wildling Empress Gua Sha is fabulous. Weighty, cooling, perfectly",05/16/24,NYC - West Village
1325,1365,Empress Collection,Wildling,Lori,5.0,Wildling Gua Sha,"I bought the Wildling Empress Stone facial Gua sha set. Timely shipping, well packed. The Empress Stone tool is gorgeous. I’m still learning (Wildling’s videos are pretty good but the enclosed instructions are not), but the process is beginning to get relaxing. The stone is weighty and well made/carved.",10/04/22,"Houston, TX"
1326,1365,Empress Collection,Wildling,Nancy,5.0,Great set- quick results,"Love, love this set. My first time trying Gua Sha and I am so glad I did. Can see results after only a few times. I wake up with a puffy face and the puff has considerably waned.",05/23/22,"Boston, MA"
1327,1365,Empress Collection,Wildling,Madeline,5.0,Ultimate Self care,I loved using this kit and think it would be a fantastic gift. My skin feels great after using these products and the stone has really helped release facial tension.,01/19/22,"Minneapolis, MN"
1328,1365,Empress Collection,Wildling,Robin B.,5.0,Gua Sha Novice,"I ordered this Gua Sha set because I had been very interested in trying Gua Sha & this set seemed like the perfect starter kit. It was also recommended by someone I follow on Instagram who raved about it. The stone is beautiful. The stone, oil & tonic were packaged really nicely. I have yet to try it",08/08/21,New York
1329,1363,Empress Stone,Wildling,kim w.,5.0,Love the ritual,Looking forward to adding this to my regimen.,11/15/24,California
1330,1363,Empress Stone,Wildling,Ashley D.,4.0,Enjoy it,"Needing to be better at using it but it is very manageable in terms of how to use, shape, slip, etc. I reordered this as my original fell and broke, superglue wouldn’t work to piece it back together",11/14/24,Boston
1331,1363,Empress Stone,Wildling,Jel,5.0,Gua sha,"I like it, have had many stones but this one is one of my favorites. The only downside is higher price tag, as you can find as good of a tool for 2x or even 3x less.",05/03/24,ATX
1332,1363,Empress Stone,Wildling,Dara S.,5.0,I love my Empress Stone!,"I love my Empress Stone! It’s easy and effective to use. Easy to clean. I do feel it could be fragile as it is stone, but I keep it in its original box after each use after I clean it. I use it with my Maya Chia face oils daily prior to makeup.",04/19/24,Austin
1333,1363,Empress Stone,Wildling,Amaya A.,3.0,Had to replace this gua,"Had to replace this gua sha after my original one chipped, and then broke. The design has certainly changed. The curve of the gua sha feels flatter, and the stone is lighter/thinner -- which makes me feel that it's even more delicate than before.",03/27/24,"Chicago, IL"
1334,1364,Empress Sweetfern Hydrasoothe Face Mist,Wildling,Anna M.,5.0,love this before the empress,love this before the empress oil,05/23/24,No location
1335,1364,Empress Sweetfern Hydrasoothe Face Mist,Wildling,Angela L.,5.0,This is,This is,04/19/24,Los Ángeles
1336,1364,Empress Sweetfern Hydrasoothe Face Mist,Wildling,Kayleigh M.,5.0,Very sweet scent which isn’t,Very sweet scent which isn’t bad. Enjoyed spraying it on my face (just used as a toner not for Gua sha). Bottle is nice and heavy but probably won’t repurchase because price just seemed to high for what it is.,03/30/24,Vermont
1337,1364,Empress Sweetfern Hydrasoothe Face Mist,Wildling,Brooke,5.0,Smells great,Not exactly sure what it does but I use it before empress oil. Smells amazing!,02/09/22,Florida
